id,employee_id,subordinate_id
29322,15716,7380
29323,15716,35944
29324,15716,30713
29325,15716,5822
29326,15716,14405
29327,15716,11171
29328,28499,21211
29329,28499,13017
29330,28499,49860
29331,28499,40342
29332,28499,28835
29333,28499,36336
29334,49764,7555
29335,49764,21966
29336,49764,27963
29337,49764,12901
29338,49764,41511
29339,49764,49829
29340,3252,16002
29341,3252,13031
29342,3252,25131
29343,3252,16269
29344,3252,30383
29345,3252,23006
29346,18003,42400
29347,18003,24980
29348,18003,16718
29349,18003,19496
29350,18003,17615
29351,18003,28975
29352,1988,45969
29353,1988,41190
29354,1988,11847
29355,1988,18855
29356,1988,12794
29357,1988,48665
29358,35292,35906
29359,35292,23308
29360,35292,18143
29361,35292,2252
29362,35292,746
29363,35292,33117
29364,25680,46041
29365,25680,14413
29366,25680,1410
29367,25680,819
29368,25680,41573
29369,25680,29944
29370,3745,4512
29371,3745,6624
29372,3745,8679
29373,3745,25981
29374,3745,33764
29375,3745,42326
29376,10566,12889
29377,10566,45668
29378,10566,22590
29379,10566,15433
29380,10566,6661
29381,10566,48639
29382,22132,24508
29383,22132,47072
29384,22132,18391
29385,22132,35875
29386,22132,11482
29387,22132,18506
29388,48741,12562
29389,48741,25661
29390,48741,43413
29391,48741,32017
29392,48741,15753
29393,48741,41399
29394,4831,45147
29395,4831,44075
29396,4831,26115
29397,4831,44662
29398,4831,37655
29399,4831,34658
29400,40897,33994
29401,40897,42537
29402,40897,9830
29403,40897,6616
29404,40897,12765
29405,40897,1392
29406,17977,33037
29407,17977,34148
29408,17977,20299
29409,17977,45778
29410,17977,42174
29411,17977,9336
29412,6940,6216
29413,6940,35020
29414,6940,42066
29415,6940,7522
29416,6940,48953
29417,6940,45084
29418,6803,29824
29419,6803,7951
29420,6803,16995
29421,6803,14613
29422,6803,38844
29423,6803,16919
29424,35105,32519
29425,35105,33227
29426,35105,32466
29427,35105,5953
29428,35105,46792
29429,35105,48551
29430,3460,42954
29431,3460,8432
29432,3460,20470
29433,3460,14782
29434,3460,22527
29435,3460,44083
29436,27515,35043
29437,27515,12118
29438,27515,25451
29439,27515,22880
29440,27515,11456
29441,27515,46193
29442,10596,24037
29443,10596,37351
29444,10596,7234
29445,10596,18548
29446,10596,49858
29447,10596,21872
29448,140,17924
29449,140,10080
29450,140,49737
29451,140,9020
29452,140,27900
29453,140,29844
29454,38553,5051
29455,38553,25735
29456,38553,35094
29457,38553,38758
29458,38553,3999
29459,38553,24847
29460,44636,33882
29461,44636,7957
29462,44636,12807
29463,44636,15394
29464,44636,37664
29465,44636,11579
29466,47487,22810
29467,47487,23990
29468,47487,331
29469,47487,26843
29470,47487,40427
29471,47487,18358
29472,24033,43281
29473,24033,39258
29474,24033,38518
29475,24033,40036
29476,24033,12245
29477,24033,19703
29478,6755,8126
29479,6755,34038
29480,6755,49002
29481,6755,4517
29482,6755,2543
29483,6755,29274
29484,7729,1795
29485,7729,25385
29486,7729,43672
29487,7729,31345
29488,7729,41703
29489,7729,48357
29490,49837,49065
29491,49837,27880
29492,49837,27013
29493,49837,6519
29494,49837,20923
29495,49837,28321
29496,35089,5569
29497,35089,36964
29498,35089,20349
29499,35089,1764
29500,35089,29549
29501,35089,32542
29502,18490,5582
29503,18490,18799
29504,18490,48447
29505,18490,27920
29506,18490,41320
29507,18490,23180
29508,33077,49646
29509,33077,23125
29510,33077,6101
29511,33077,4914
29512,33077,26703
29513,33077,873
29514,18953,39095
29515,18953,44127
29516,18953,13435
29517,18953,34402
29518,18953,4387
29519,18953,29011
29520,1341,23085
29521,1341,32254
29522,1341,21296
29523,1341,42010
29524,1341,41687
29525,1341,20210
29526,21065,32526
29527,21065,8299
29528,21065,11056
29529,21065,36703
29530,21065,40441
29531,21065,37072
29532,25314,12252
29533,25314,39946
29534,25314,22563
29535,25314,4001
29536,25314,45650
29537,25314,1799
29538,27738,1002
29539,27738,38245
29540,27738,8080
29541,27738,15128
29542,27738,4056
29543,27738,9537
29544,43162,33586
29545,43162,26678
29546,43162,31682
29547,43162,19897
29548,43162,2042
29549,43162,38327
29550,41122,9166
29551,41122,1215
29552,41122,17144
29553,41122,21603
29554,41122,27731
29555,41122,27491
29556,21502,42267
29557,21502,21520
29558,21502,37584
29559,21502,8694
29560,21502,46978
29561,21502,49995
29562,38766,16549
29563,38766,37856
29564,38766,10614
29565,38766,38627
29566,38766,26405
29567,38766,36427
29568,32433,35664
29569,32433,20666
29570,32433,20323
29571,32433,23416
29572,32433,33869
29573,32433,19470
29574,32474,42923
29575,32474,35952
29576,32474,24758
29577,32474,36868
29578,32474,48626
29579,32474,43345
29580,46307,794
29581,46307,36514
29582,46307,18678
29583,46307,14609
29584,46307,4136
29585,46307,8067
29586,30282,36038
29587,30282,28501
29588,30282,2888
29589,30282,5018
29590,30282,1173
29591,30282,25103
29592,20195,35340
29593,20195,8785
29594,20195,31351
29595,20195,15691
29596,20195,35014
29597,20195,32734
29598,49490,22986
29599,49490,26768
29600,49490,40831
29601,49490,31244
29602,49490,49669
29603,49490,35100
29604,17019,40134
29605,17019,32690
29606,17019,23187
29607,17019,4565
29608,17019,35606
29609,17019,10271
29610,22829,2294
29611,22829,45720
29612,22829,33985
29613,22829,10863
29614,22829,33509
29615,22829,2137
29616,29732,15698
29617,29732,37978
29618,29732,4308
29619,29732,38944
29620,29732,45161
29621,29732,25773
29622,18470,30036
29623,18470,6233
29624,18470,36011
29625,18470,15335
29626,18470,37713
29627,18470,49439
29628,822,21294
29629,822,16369
29630,822,16788
29631,822,42970
29632,822,14363
29633,822,24679
29634,45941,2544
29635,45941,24408
29636,45941,37229
29637,45941,14622
29638,45941,1209
29639,45941,35911
29640,25601,20561
29641,25601,14728
29642,25601,17386
29643,25601,19899
29644,25601,634
29645,25601,34813
29646,22576,47022
29647,22576,34205
29648,22576,31485
29649,22576,31609
29650,22576,17877
29651,22576,23532
29652,40988,1378
29653,40988,12039
29654,40988,23502
29655,40988,3538
29656,40988,18933
29657,40988,8658
29658,26197,13967
29659,26197,26205
29660,26197,15460
29661,26197,19538
29662,26197,48911
29663,26197,40722
29664,4608,3159
29665,4608,36414
29666,4608,14823
29667,4608,26917
29668,4608,2821
29669,4608,36848
29670,16354,28721
29671,16354,34703
29672,16354,49969
29673,16354,30628
29674,16354,17568
29675,16354,38265
29676,29367,48263
29677,29367,37050
29678,29367,21301
29679,29367,19539
29680,29367,48524
29681,29367,42639
29682,22275,40296
29683,22275,35809
29684,22275,30466
29685,22275,232
29686,22275,46428
29687,22275,40276
29688,37302,42901
29689,37302,49731
29690,37302,40077
29691,37302,19740
29692,37302,30847
29693,37302,28236
29694,2988,6473
29695,2988,2472
29696,2988,42557
29697,2988,21479
29698,2988,41742
29699,2988,43456
29700,44230,12517
29701,44230,14312
29702,44230,45530
29703,44230,2096
29704,44230,33549
29705,44230,47850
29706,16891,36464
29707,16891,2462
29708,16891,47278
29709,16891,4540
29710,16891,45827
29711,16891,12447
29712,21389,6662
29713,21389,24016
29714,21389,10211
29715,21389,22016
29716,21389,16496
29717,21389,47185
29718,41661,22498
29719,41661,14766
29720,41661,16030
29721,41661,45916
29722,41661,18642
29723,41661,46002
29724,4191,34176
29725,4191,22522
29726,4191,27297
29727,4191,19350
29728,4191,19177
29729,4191,39079
29730,20571,47864
29731,20571,10740
29732,20571,46606
29733,20571,33413
29734,20571,3513
29735,20571,45293
29736,3855,13277
29737,3855,40121
29738,3855,26094
29739,3855,48255
29740,3855,20883
29741,3855,21108
29742,26268,47435
29743,26268,46335
29744,26268,38551
29745,26268,33913
29746,26268,48959
29747,26268,41455
29748,46540,42259
29749,46540,39610
29750,46540,3600
29751,46540,14167
29752,46540,7151
29753,46540,28720
29754,47214,4413
29755,47214,33871
29756,47214,43272
29757,47214,27317
29758,47214,49539
29759,47214,22376
29760,27803,43125
29761,27803,32816
29762,27803,21969
29763,27803,36676
29764,27803,26249
29765,27803,42769
29766,18568,24432
29767,18568,11762
29768,18568,14440
29769,18568,25524
29770,18568,5441
29771,18568,48126
29772,17397,49494
29773,17397,3972
29774,17397,30169
29775,17397,4652
29776,17397,30529
29777,17397,20985
29778,4210,12295
29779,4210,48170
29780,4210,47602
29781,4210,3315
29782,4210,33008
29783,4210,28400
29784,22161,49869
29785,22161,48207
29786,22161,42461
29787,22161,41556
29788,22161,48674
29789,22161,19749
29790,6126,41978
29791,6126,34911
29792,6126,20331
29793,6126,32480
29794,6126,38985
29795,6126,39045
29796,6063,31914
29797,6063,9002
29798,6063,2849
29799,6063,4457
29800,6063,32788
29801,6063,12155
29802,19175,48070
29803,19175,3160
29804,19175,33041
29805,19175,12422
29806,19175,21427
29807,19175,4528
29808,47437,601
29809,47437,14159
29810,47437,48762
29811,47437,5638
29812,47437,8985
29813,47437,20867
29814,29717,38331
29815,29717,28243
29816,29717,4454
29817,29717,24056
29818,29717,35544
29819,29717,28843
29820,24584,3915
29821,24584,30810
29822,24584,11444
29823,24584,18641
29824,24584,11791
29825,24584,3214
29826,26860,36508
29827,26860,34569
29828,26860,46980
29829,26860,5575
29830,26860,33514
29831,26860,49856
29832,49349,29444
29833,49349,28419
29834,49349,24845
29835,49349,24253
29836,49349,45417
29837,49349,39967
29838,4636,37796
29839,4636,24198
29840,4636,32351
29841,4636,9295
29842,4636,40912
29843,4636,46496
29844,41180,30746
29845,41180,47635
29846,41180,42498
29847,41180,9167
29848,41180,49846
29849,41180,23490
29850,14372,17587
29851,14372,19618
29852,14372,33866
29853,14372,36861
29854,14372,40712
29855,14372,29258
29856,42567,10187
29857,42567,10842
29858,42567,33568
29859,42567,26812
29860,42567,46429
29861,42567,23124
29862,27686,46884
29863,27686,24347
29864,27686,21611
29865,27686,21277
29866,27686,370
29867,27686,14485
29868,1809,28144
29869,1809,14814
29870,1809,7072
29871,1809,29455
29872,1809,30866
29873,1809,36851
29874,23973,20603
29875,23973,30122
29876,23973,47095
29877,23973,29969
29878,23973,3342
29879,23973,29566
29880,47405,24233
29881,47405,35131
29882,47405,4168
29883,47405,1695
29884,47405,13921
29885,47405,18220
29886,23139,39843
29887,23139,24968
29888,23139,43280
29889,23139,7254
29890,23139,22317
29891,23139,49593
29892,49475,6187
29893,49475,3722
29894,49475,12727
29895,49475,37694
29896,49475,6417
29897,49475,47305
29898,25518,49083
29899,25518,29502
29900,25518,21120
29901,25518,11872
29902,25518,49689
29903,25518,33147
29904,46057,15235
29905,46057,42139
29906,46057,6064
29907,46057,41765
29908,46057,13983
29909,46057,46668
29910,42381,4273
29911,42381,2414
29912,42381,23421
29913,42381,37388
29914,42381,27122
29915,42381,26582
29916,47131,18699
29917,82,83
29918,82,130
29919,82,177
29920,82,217
29921,82,239
29922,82,481
29923,82,616
29924,82,817
29925,82,959
29926,82,967
29927,83,23431
29928,83,24133
29929,83,35489
29930,83,39143
29931,130,45538
29932,130,4963
29933,130,45513
29934,130,45181
29935,177,16566
29936,177,7410
29937,177,9221
29938,177,7944
29939,217,29689
29940,217,42176
29941,217,26543
29942,217,42652
29943,239,43792
29944,239,48738
29945,239,33252
29946,239,49611
29947,481,15826
29948,481,12657
29949,481,12710
29950,481,14558
29951,616,36635
29952,616,13877
29953,616,892
29954,616,49097
29955,817,16842
29956,817,9552
29957,817,16620
29958,817,22020
29959,959,31677
29960,959,34621
29961,959,44669
29962,959,10277
29963,967,13899
29964,967,36030
29965,967,48544
29966,967,15094
29967,23431,18151
29968,23431,29649
29969,23431,42346
29970,23431,6629
29971,23431,37934
29972,23431,34951
29973,23431,39941
29974,24133,46490
29975,24133,8322
29976,24133,40094
29977,24133,11137
29978,24133,27537
29979,24133,15448
29980,24133,37038
29981,35489,20811
29982,35489,25095
29983,35489,9195
29984,35489,30982
29985,35489,1005
29986,35489,45171
29987,35489,6948
29988,39143,32025
29989,39143,30535
29990,39143,17513
29991,39143,30373
29992,39143,41704
29993,39143,2063
29994,39143,12802
29995,45538,8329
29996,45538,28031
29997,45538,41378
29998,45538,31446
29999,45538,26304
30000,45538,22905
30001,45538,9160
30002,4963,47322
30003,4963,18576
30004,4963,44377
30005,4963,8847
30006,4963,10613
30007,4963,15631
30008,4963,32842
30009,45513,22058
30010,45513,22599
30011,45513,45231
30012,45513,42648
30013,45513,2304
30014,45513,26301
30015,45513,25615
30016,45181,24736
30017,45181,30019
30018,45181,31959
30019,45181,38368
30020,45181,9920
30021,45181,26880
30022,45181,48020
30023,16566,6923
30024,16566,30864
30025,16566,33533
30026,16566,21469
30027,16566,41989
30028,16566,36081
30029,16566,6588
30030,7410,9778
30031,7410,2098
30032,7410,32391
30033,7410,17068
30034,7410,16826
30035,7410,24927
30036,7410,10232
30037,9221,6973
30038,9221,15975
30039,9221,23377
30040,9221,26639
30041,9221,48886
30042,9221,20048
30043,9221,34130
30044,7944,33353
30045,7944,48444
30046,7944,32235
30047,7944,36175
30048,7944,41925
30049,7944,33919
30050,7944,22087
30051,29689,47491
30052,29689,42818
30053,29689,37451
30054,29689,44242
30055,29689,38036
30056,29689,34554
30057,29689,21984
30058,42176,24549
30059,42176,31741
30060,42176,33608
30061,42176,23023
30062,42176,36399
30063,42176,10383
30064,42176,37143
30065,26543,21075
30066,26543,13151
30067,26543,26732
30068,26543,35356
30069,26543,36616
30070,26543,30977
30071,26543,19208
30072,42652,25409
30073,42652,36290
30074,42652,2362
30075,42652,39433
30076,42652,21087
30077,42652,44775
30078,42652,13932
30079,43792,3386
30080,43792,5642
30081,43792,45299
30082,43792,32261
30083,43792,49895
30084,43792,27509
30085,43792,45408
30086,48738,14108
30087,48738,11346
30088,48738,6750
30089,48738,24972
30090,48738,4787
30091,48738,16427
30092,48738,43421
30093,33252,42497
30094,33252,41396
30095,33252,19268
30096,33252,4226
30097,33252,15210
30098,33252,13644
30099,33252,40062
30100,49611,6500
30101,49611,20360
30102,49611,23900
30103,49611,49041
30104,49611,13259
30105,49611,14206
30106,49611,29316
30107,15826,49578
30108,15826,17263
30109,15826,13500
30110,15826,13685
30111,15826,9047
30112,15826,16090
30113,15826,37605
30114,12657,30898
30115,12657,45516
30116,12657,5122
30117,12657,8760
30118,12657,28249
30119,12657,19905
30120,12657,23051
30121,12710,46923
30122,12710,14574
30123,12710,27416
30124,12710,7725
30125,12710,28924
30126,12710,29201
30127,12710,22042
30128,14558,24653
30129,14558,11640
30130,14558,10409
30131,14558,16171
30132,14558,12780
30133,14558,25330
30134,14558,17405
30135,36635,13270
30136,36635,34736
30137,36635,42057
30138,36635,36024
30139,36635,36391
30140,36635,36289
30141,36635,35090
30142,13877,26829
30143,13877,2964
30144,13877,25515
30145,13877,11637
30146,13877,2536
30147,13877,31429
30148,13877,46122
30149,892,46090
30150,892,31059
30151,892,20124
30152,892,33331
30153,892,29313
30154,892,23188
30155,892,5161
30156,49097,1608
30157,49097,3727
30158,49097,35114
30159,49097,31412
30160,49097,9181
30161,49097,43883
30162,49097,41757
30163,16842,18644
30164,16842,47951
30165,16842,35814
30166,16842,40886
30167,16842,43118
30168,16842,16408
30169,16842,37185
30170,9552,45864
30171,9552,47367
30172,9552,25293
30173,9552,21749
30174,9552,43784
30175,9552,43414
30176,9552,44447
30177,16620,5224
30178,16620,9507
30179,16620,40774
30180,16620,17939
30181,16620,29514
30182,16620,8375
30183,16620,34995
30184,22020,40802
30185,22020,8466
30186,22020,24954
30187,22020,21616
30188,22020,28403
30189,22020,38647
30190,22020,3142
30191,31677,36768
30192,31677,21651
30193,31677,14503
30194,31677,20499
30195,31677,10561
30196,31677,26118
30197,31677,27616
30198,34621,3495
30199,34621,23523
30200,34621,44142
30201,34621,35432
30202,34621,22347
30203,34621,36716
30204,34621,11842
30205,44669,46956
30206,44669,1395
30207,44669,13947
30208,44669,16111
30209,44669,44591
30210,44669,4476
30211,44669,23734
30212,10277,33068
30213,10277,11703
30214,10277,31259
30215,10277,3406
30216,10277,16422
30217,10277,23904
30218,10277,45540
30219,13899,14742
30220,13899,21515
30221,13899,36891
30222,13899,46470
30223,13899,27823
30224,13899,48513
30225,13899,30091
30226,36030,10906
30227,36030,5252
30228,36030,29209
30229,36030,5765
30230,36030,35031
30231,36030,24083
30232,36030,21743
30233,48544,19504
30234,48544,14668
30235,48544,42756
30236,48544,49145
30237,48544,25555
30238,48544,46435
30239,48544,47813
30240,15094,49333
30241,15094,19734
30242,15094,42283
30243,15094,18893
30244,15094,22488
30245,15094,26175
30246,15094,42808
30247,18151,42542
30248,18151,46378
30249,18151,15806
30250,18151,22512
30251,29649,18815
30252,29649,23242
30253,29649,6227
30254,29649,306
30255,42346,17871
30256,42346,24450
30257,42346,45639
30258,42346,13965
30259,6629,13152
30260,6629,7780
30261,6629,15419
30262,6629,31077
30263,37934,8351
30264,37934,14516
30265,37934,35791
30266,37934,3152
30267,34951,12229
30268,34951,33984
30269,34951,48391
30270,34951,6165
30271,39941,36632
30272,39941,12251
30273,39941,22061
30274,39941,44873
30275,46490,11700
30276,46490,42525
30277,46490,26492
30278,46490,15223
30279,8322,11076
30280,8322,48523
30281,8322,31805
30282,8322,42741
30283,40094,8577
30284,40094,7165
30285,40094,4062
30286,40094,34501
30287,11137,5209
30288,11137,24536
30289,11137,10925
30290,11137,22668
30291,27537,24100
30292,27537,12270
30293,27537,6394
30294,27537,33686
30295,15448,41562
30296,15448,63
30297,15448,25686
30298,15448,11360
30299,37038,20416
30300,37038,44467
30301,37038,42784
30302,37038,11179
30303,20811,47780
30304,20811,32446
30305,20811,22147
30306,20811,7884
30307,25095,20142
30308,25095,8868
30309,25095,27426
30310,25095,45131
30311,9195,14799
30312,9195,23292
30313,9195,35212
30314,9195,34368
30315,30982,39665
30316,30982,31584
30317,30982,45436
30318,30982,47318
30319,1005,10437
30320,1005,40450
30321,1005,15674
30322,1005,33094
30323,45171,33943
30324,45171,31235
30325,45171,35675
30326,45171,4437
30327,6948,40670
30328,6948,17186
30329,6948,2746
30330,6948,6591
30331,32025,23237
30332,32025,26753
30333,32025,22115
30334,32025,22625
30335,30535,47801
30336,30535,2238
30337,30535,23851
30338,30535,11503
30339,17513,48461
30340,17513,15434
30341,17513,34909
30342,17513,24748
30343,30373,28256
30344,30373,25091
30345,30373,44513
30346,30373,26497
30347,41704,44921
30348,41704,15260
30349,41704,44301
30350,41704,49958
30351,2063,27888
30352,2063,46793
30353,2063,49235
30354,2063,22360
30355,12802,12116
30356,12802,36021
30357,12802,15181
30358,12802,29242
30359,8329,16812
30360,8329,33672
30361,8329,6117
30362,8329,32945
30363,28031,14635
30364,28031,8786
30365,28031,43078
30366,28031,11333
30367,41378,34591
30368,41378,32892
30369,41378,43265
30370,41378,12909
30371,31446,2647
30372,31446,45666
30373,31446,29097
30374,31446,16638
30375,26304,5670
30376,26304,35210
30377,26304,1235
30378,26304,3247
30379,22905,46164
30380,22905,5070
30381,22905,38056
30382,22905,49573
30383,9160,1589
30384,9160,13129
30385,9160,22119
30386,9160,19549
30387,47322,18996
30388,47322,33148
30389,47322,26866
30390,47322,16350
30391,18576,21794
30392,18576,29898
30393,18576,13974
30394,18576,37219
30395,44377,13582
30396,44377,5088
30397,44377,45583
30398,44377,4788
30399,8847,16049
30400,8847,11130
30401,8847,10252
30402,8847,41130
30403,10613,16262
30404,10613,29518
30405,10613,47638
30406,10613,10532
30407,15631,11316
30408,15631,16962
30409,15631,44247
30410,15631,12569
30411,32842,15900
30412,32842,25234
30413,32842,25248
30414,32842,29996
30415,22058,10164
30416,22058,1495
30417,22058,22302
30418,22058,27698
30419,22599,21565
30420,22599,20410
30421,22599,7269
30422,22599,45034
30423,45231,9459
30424,45231,13177
30425,45231,19434
30426,45231,27788
30427,42648,15573
30428,42648,19397
30429,42648,18410
30430,42648,13322
30431,2304,47430
30432,2304,34220
30433,2304,46438
30434,2304,38354
30435,26301,14256
30436,26301,15649
30437,26301,1124
30438,26301,30454
30439,25615,28991
30440,25615,43173
30441,25615,4207
30442,25615,26159
30443,24736,19959
30444,24736,8569
30445,24736,24826
30446,24736,27553
30447,30019,8457
30448,30019,49893
30449,30019,12453
30450,30019,46916
30451,31959,13456
30452,31959,36439
30453,31959,15426
30454,31959,563
30455,38368,16595
30456,38368,41025
30457,38368,34646
30458,38368,21962
30459,9920,3227
30460,9920,2047
30461,9920,29654
30462,9920,31450
30463,26880,9271
30464,26880,12124
30465,26880,43409
30466,26880,1956
30467,48020,44055
30468,48020,39337
30469,48020,6852
30470,48020,7552
30471,6923,17089
30472,6923,36189
30473,6923,33010
30474,6923,36824
30475,30864,26456
30476,30864,33892
30477,30864,1130
30478,30864,45635
30479,33533,28622
30480,33533,46305
30481,33533,7643
30482,33533,11993
30483,21469,7249
30484,21469,38765
30485,21469,38314
30486,21469,12272
30487,41989,22339
30488,41989,41851
30489,41989,31890
30490,41989,4006
30491,36081,13209
30492,36081,12433
30493,36081,21763
30494,36081,3747
30495,6588,46790
30496,6588,21433
30497,6588,11832
30498,6588,45123
30499,9778,30248
30500,9778,6675
30501,9778,13438
30502,9778,18048
30503,2098,32583
30504,2098,40933
30505,2098,39495
30506,2098,16924
30507,32391,7513
30508,32391,17231
30509,32391,7196
30510,32391,42682
30511,17068,4278
30512,17068,22383
30513,17068,44084
30514,17068,20885
30515,16826,41882
30516,16826,34415
30517,16826,35882
30518,16826,26803
30519,24927,15428
30520,24927,49536
30521,24927,22797
30522,24927,24410
30523,10232,5087
30524,10232,33394
30525,10232,10293
30526,10232,9036
30527,6973,19050
30528,6973,22035
30529,6973,8587
30530,6973,3500
30531,15975,10929
30532,15975,18628
30533,15975,42635
30534,15975,18321
30535,23377,26002
30536,23377,43288
30537,23377,11964
30538,23377,7970
30539,26639,43835
30540,26639,21228
30541,26639,8087
30542,26639,20908
30543,48886,37769
30544,48886,32979
30545,48886,20409
30546,48886,15521
30547,20048,12687
30548,20048,27793
30549,20048,1758
30550,20048,20097
30551,34130,11846
30552,34130,46369
30553,34130,26196
30554,34130,14381
30555,33353,26835
30556,33353,985
30557,33353,37876
30558,33353,37505
30559,48444,32686
30560,48444,10485
30561,48444,16277
30562,48444,23672
30563,32235,23911
30564,32235,4292
30565,32235,12166
30566,32235,5732
30567,36175,332
30568,36175,48419
30569,36175,25898
30570,36175,17028
30571,41925,14223
30572,41925,36121
30573,41925,28868
30574,41925,27097
30575,33919,31449
30576,33919,31771
30577,33919,378
30578,33919,32653
30579,22087,37130
30580,22087,31588
30581,22087,19906
30582,22087,4964
30583,47491,41042
30584,47491,40416
30585,47491,45801
30586,47491,16009
30587,42818,22753
30588,42818,18661
30589,42818,28563
30590,42818,29876
30591,37451,32856
30592,37451,13292
30593,37451,33172
30594,37451,40272
30595,44242,46468
30596,44242,1613
30597,44242,22861
30598,44242,33951
30599,38036,12627
30600,38036,10499
30601,38036,47999
30602,38036,41777
30603,34554,7563
30604,34554,28097
30605,34554,16293
30606,34554,1081
30607,21984,6457
30608,21984,40550
30609,21984,20395
30610,21984,26675
30611,24549,1250
30612,24549,23233
30613,24549,25522
30614,24549,2254
30615,31741,6336
30616,31741,30337
30617,31741,14527
30618,31741,45531
30619,33608,48971
30620,33608,11895
30621,33608,10182
30622,33608,16383
30623,23023,18739
30624,23023,12144
30625,23023,10368
30626,23023,16734
30627,36399,37025
30628,36399,14128
30629,36399,1558
30630,36399,18657
30631,10383,10113
30632,10383,5686
30633,10383,37615
30634,10383,18954
30635,37143,29363
30636,37143,9833
30637,37143,31671
30638,37143,46462
30639,21075,44049
30640,21075,6337
30641,21075,10192
30642,21075,29512
30643,13151,22056
30644,13151,22896
30645,13151,27261
30646,13151,42406
30647,26732,2144
30648,26732,31938
30649,26732,39496
30650,26732,38513
30651,35356,37511
30652,35356,19533
30653,35356,41128
30654,35356,6000
30655,36616,35578
30656,36616,49498
30657,36616,24976
30658,36616,41472
30659,30977,49248
30660,30977,27125
30661,30977,17021
30662,30977,35214
30663,19208,14846
30664,19208,15572
30665,19208,49759
30666,19208,1873
30667,25409,37356
30668,25409,987
30669,25409,38937
30670,25409,14584
30671,36290,36111
30672,36290,48081
30673,36290,49142
30674,36290,30770
30675,2362,21604
30676,2362,17810
30677,2362,33095
30678,2362,45214
30679,39433,29800
30680,39433,35621
30681,39433,25642
30682,39433,5742
30683,21087,32438
30684,21087,32664
30685,21087,27552
30686,21087,25818
30687,44775,31600
30688,44775,37297
30689,44775,19864
30690,44775,38274
30691,13932,13744
30692,13932,35335
30693,13932,31799
30694,13932,23840
30695,3386,35807
30696,3386,27170
30697,3386,28498
30698,3386,18042
30699,5642,46355
30700,5642,37111
30701,5642,9945
30702,5642,15796
30703,45299,32674
30704,45299,13212
30705,45299,21542
30706,45299,6839
30707,32261,29813
30708,32261,41798
30709,32261,23642
30710,32261,41587
30711,49895,30752
30712,49895,35603
30713,49895,7634
30714,49895,48273
30715,27509,15083
30716,27509,31499
30717,27509,37753
30718,27509,20053
30719,45408,18992
30720,45408,10379
30721,45408,44581
30722,45408,24712
30723,14108,30456
30724,14108,26142
30725,14108,3459
30726,14108,49344
30727,11346,34012
30728,11346,12600
30729,11346,32420
30730,11346,47486
30731,6750,38711
30732,6750,36800
30733,6750,9039
30734,6750,21068
30735,24972,32363
30736,24972,12667
30737,24972,28535
30738,24972,41802
30739,4787,8134
30740,4787,38989
30741,4787,48162
30742,4787,27995
30743,16427,42362
30744,16427,3928
30745,16427,23760
30746,16427,37214
30747,43421,3368
30748,43421,16778
30749,43421,24453
30750,43421,41429
30751,42497,21198
30752,42497,2838
30753,42497,21450
30754,42497,10013
30755,41396,17134
30756,41396,19293
30757,41396,27901
30758,41396,32465
30759,19268,7868
30760,19268,37631
30761,19268,5852
30762,19268,24503
30763,4226,40632
30764,4226,42595
30765,4226,15772
30766,4226,27242
30767,15210,1955
30768,15210,21423
30769,15210,25508
30770,15210,49178
30771,13644,26214
30772,13644,46448
30773,13644,15241
30774,13644,14639
30775,40062,36256
30776,40062,32145
30777,40062,12173
30778,40062,13471
30779,6500,21522
30780,6500,20976
30781,6500,38138
30782,6500,3063
30783,20360,47324
30784,20360,27202
30785,20360,24138
30786,20360,40573
30787,23900,46467
30788,23900,3369
30789,23900,25077
30790,23900,48301
30791,49041,21500
30792,49041,30514
30793,49041,5188
30794,49041,1214
30795,13259,28289
30796,13259,39705
30797,13259,45204
30798,13259,8750
30799,14206,4848
30800,14206,11514
30801,14206,45081
30802,14206,48669
30803,29316,25780
30804,29316,34179
30805,29316,31986
30806,29316,9045
30807,49578,17910
30808,49578,2440
30809,49578,9058
30810,49578,8983
30811,17263,47599
30812,17263,17554
30813,17263,41853
30814,17263,8494
30815,13500,16508
30816,13500,48810
30817,13500,46509
30818,13500,45795
30819,13685,17300
30820,13685,25726
30821,13685,37774
30822,13685,15538
30823,9047,41091
30824,9047,20937
30825,9047,23608
30826,9047,19507
30827,16090,39808
30828,16090,2271
30829,16090,12234
30830,16090,46710
30831,37605,35715
30832,37605,43425
30833,37605,30994
30834,37605,32567
30835,30898,1099
30836,30898,8369
30837,30898,14662
30838,30898,17622
30839,45516,45489
30840,45516,8641
30841,45516,8346
30842,45516,22510
30843,5122,48098
30844,5122,33160
30845,5122,46906
30846,5122,23690
30847,8760,167
30848,8760,42221
30849,8760,39831
30850,8760,2245
30851,28249,9491
30852,28249,17033
30853,28249,16428
30854,28249,37029
30855,19905,4359
30856,19905,17989
30857,19905,42088
30858,19905,18630
30859,23051,2510
30860,23051,45027
30861,23051,31087
30862,23051,3385
30863,46923,40675
30864,46923,46495
30865,46923,44898
30866,46923,15127
30867,14574,40983
30868,14574,48012
30869,14574,38237
30870,14574,32460
30871,27416,43171
30872,27416,23893
30873,27416,4624
30874,27416,17024
30875,7725,27027
30876,7725,39063
30877,7725,44081
30878,7725,15676
30879,28924,48783
30880,28924,10479
30881,28924,12551
30882,28924,29072
30883,29201,33655
30884,29201,36904
30885,29201,11985
